Center,Throttle,Steering,Brake,Gear
100014268.0,0.5,-0.041981,0.0,1.0
100014269.0,0.5,-0.034275,0.0,1.0
100014270.0,0.5,-0.059364,0.0,1.0
100014271.0,0.5,-0.054175,0.0,1.0
100014272.0,0.5,-0.045131,0.0,1.0
100014273.0,0.5,-0.058114,0.0,1.0
100014274.0,0.5,-0.048435,0.0,1.0
100014275.0,0.5,-0.04284,0.0,1.0
100014276.0,0.5,-0.037835,0.0,1.0
100014277.0,0.5,-0.037835,0.0,1.0
100014280.0,0.5,-0.045711,0.0,1.0
100014281.0,0.5,-0.040638,0.0,1.0
100014282.0,0.5,-0.034005,0.0,1.0
100014283.0,1.0,-0.060006,0.0,1.0
100014284.0,1.0,-0.047961,0.0,1.0
100014285.0,0.5,-0.037868,0.0,1.0
100014287.0,0.5,-0.061515,0.0,1.0
100014288.0,0.5,-0.061515,0.0,1.0
100014289.0,0.5,-0.053707,0.0,1.0
100014290.0,0.5,-0.045515,0.0,1.0
100014291.0,0.5,-0.061405,0.0,1.0
100014294.0,0.5,-0.05759,0.0,1.0
100014292.0,0.5,-0.05759,0.0,1.0
100014295.0,0.5,-0.043875,0.0,1.0
100014296.0,0.5,-0.043875,0.0,1.0
100014297.0,0.5,-0.037918,0.0,1.0
100014298.0,0.5,-0.060544,0.0,1.0
100014299.0,0.5,-0.053407,0.0,1.0
100014300.0,0.5,-0.048133,0.0,1.0
100014301.0,0.5,-0.043295,0.0,1.0
100014302.0,0.5,-0.043295,0.0,1.0
100014303.0,0.5,-0.039,0.0,1.0
100014304.0,0.5,-0.039,0.0,1.0
100014305.0,0.5,-0.039,0.0,1.0
100014306.0,1.0,-0.041834,0.0,1.0
100014307.0,1.0,-0.062358,0.0,1.0
100014308.0,1.0,-0.062358,0.0,1.0
100014309.0,1.0,-0.047355,0.0,1.0
100014310.0,1.0,-0.038861,0.0,1.0
100014311.0,1.0,-0.060076,0.0,0.0
100014312.0,1.0,-0.055499,0.0,0.0
100014313.0,1.0,-0.046801,0.0,0.0
100014314.0,1.0,-0.034446,0.0,0.0
100014315.0,1.0,-0.060679,0.0,0.0
100014317.0,1.0,-0.05315,0.0,0.0
100014318.0,1.0,-0.043469,0.0,2.0
100014320.0,1.0,-0.057732,0.0,2.0
100014321.0,1.0,-0.03858,0.0,2.0
100014322.0,1.0,-0.066858,0.0,2.0
100014323.0,1.0,-0.058782,0.0,2.0
100014324.0,1.0,-0.046212,0.0,2.0
100014326.0,1.0,-0.069621,0.0,2.0
100014327.0,1.0,-0.057855,0.0,2.0
100014328.0,1.0,-0.068483,0.0,2.0
100014330.0,1.0,-0.054943,0.0,2.0
100014331.0,1.0,-0.054943,0.0,2.0
100014332.0,1.0,-0.0874,0.0,2.0
100014333.0,1.0,-0.091803,0.0,2.0
100014334.0,1.0,-0.107736,0.0,2.0
100014336.0,1.0,-0.107736,0.0,2.0
100014338.0,1.0,-0.087559,0.0,0.0
100014339.0,1.0,-0.087559,0.0,0.0
100014340.0,1.0,-0.074744,0.0,0.0
100014341.0,1.0,-0.062837,0.0,0.0
100014343.0,1.0,-0.060444,0.0,3.0
100014345.0,1.0,-0.044081,0.0,3.0
100014346.0,1.0,-0.061282,0.0,3.0
100014347.0,1.0,-0.059429,0.0,3.0
100014348.0,1.0,-0.074893,0.0,3.0
100014349.0,1.0,-0.077061,0.0,3.0
100014351.0,1.0,-0.077061,0.0,3.0
100014352.0,1.0,-0.073132,0.0,3.0
100014353.0,1.0,-0.073132,0.0,3.0
100014354.0,1.0,-0.062715,0.0,3.0
100014355.0,1.0,-0.067924,0.0,3.0
100014356.0,1.0,-0.06786,0.0,3.0
100014357.0,1.0,-0.065845,0.0,3.0
100014358.0,1.0,-0.068631,0.0,3.0
100014359.0,1.0,-0.068631,0.0,3.0
100014360.0,1.0,-0.066316,0.0,3.0
100014361.0,1.0,-0.064561,0.0,3.0
100014362.0,1.0,-0.033359,0.0,0.0
100014363.0,1.0,0.023508,0.0,0.0
100014364.0,1.0,0.023508,0.0,0.0
100014365.0,1.0,0.031631,0.0,0.0
100014366.0,1.0,0.019688,0.0,4.0
100014367.0,1.0,0.017805,0.0,4.0
100014368.0,1.0,0.005179,0.0,4.0
100014370.0,1.0,-0.009527,0.0,4.0
100014372.0,1.0,-0.011152,0.0,4.0
100014373.0,1.0,-0.007724,0.0,4.0
100014374.0,1.0,-0.007724,0.0,4.0
100014375.0,1.0,-0.001888,0.0,4.0
100014376.0,1.0,-0.001888,0.0,4.0
100014377.0,1.0,0.002197,0.0,4.0
100014378.0,1.0,0.004659,0.0,4.0
100014380.0,1.0,0.001407,0.0,4.0
100014381.0,1.0,-0.00079,0.0,4.0
100014382.0,1.0,-0.001796,0.0,4.0
100014383.0,1.0,-0.002465,0.0,4.0
100014384.0,1.0,-0.002292,0.0,4.0
100014386.0,1.0,-0.000584,0.0,4.0
100014387.0,1.0,0.000896,0.0,4.0
100014389.0,1.0,0.000896,0.0,4.0
100014390.0,1.0,0.0013,0.0,4.0
100014392.0,1.0,0.000865,0.0,4.0
100014393.0,1.0,0.000234,0.0,4.0
100014394.0,1.0,-0.000366,0.0,4.0
100014395.0,1.0,-0.000835,0.0,4.0
100014396.0,1.0,-0.000893,0.0,4.0
100014397.0,1.0,-0.000799,0.0,4.0
100014398.0,1.0,-0.000256,0.0,4.0
100014399.0,1.0,0.000359,0.0,4.0
100014400.0,1.0,0.000359,0.0,4.0
100014401.0,1.0,0.000717,0.0,4.0
100014402.0,1.0,0.000862,0.0,4.0
100014403.0,0.5,0.000676,0.0,4.0
100014404.0,0.5,0.000282,0.0,4.0
100014405.0,0.5,0.000282,0.0,4.0
100014406.0,0.5,-0.000662,0.0,0.0
100014407.0,0.5,-0.000632,0.0,0.0
100014408.0,0.5,-0.000382,0.0,0.0
100014409.0,0.5,-0.000382,0.0,0.0
100014410.0,0.5,1.1e-05,0.0,0.0
100014411.0,0.5,0.000314,0.0,0.0
100014412.0,1.0,0.000572,0.0,3.0
100014414.0,1.0,0.000147,0.0,3.0
100014416.0,1.0,-0.000329,0.0,3.0
100014417.0,1.0,-0.000329,0.0,3.0
100014420.0,1.0,-0.000329,0.0,3.0
100014420.0,1.0,-0.000329,0.0,3.0
100014421.0,1.0,-0.000313,0.0,3.0
100014422.0,1.0,-0.000313,0.0,3.0
100014423.0,1.0,-0.000173,0.0,3.0
100014424.0,1.0,-0.000173,0.0,3.0
100014425.0,0.5,0.000224,0.0,3.0
100014427.0,0.5,0.00016,0.0,3.0
100014428.0,0.5,0.00016,0.0,3.0
100014429.0,0.5,0.00016,0.0,3.0
100014430.0,0.5,0.00016,0.0,3.0
100014431.0,0.5,1.8e-05,0.0,3.0
100014432.0,0.5,-0.000188,0.0,3.0
100014433.0,1.0,-2.3e-05,0.0,3.0
100014434.0,1.0,-2.3e-05,0.0,3.0
100014435.0,1.0,0.000122,0.0,0.0
100014436.0,1.0,0.000122,0.0,0.0
100014437.0,1.0,0.000107,0.0,0.0
100014438.0,1.0,0.000106,0.0,0.0
100014439.0,1.0,3.5e-05,0.0,0.0
100014440.0,1.0,-2.4e-05,0.0,0.0
100014441.0,1.0,-8.9e-05,0.0,0.0
100014442.0,1.0,-0.000107,0.0,4.0
100014443.0,1.0,-8.5e-05,0.0,4.0
100014444.0,1.0,-5.5e-05,0.0,4.0
100014445.0,1.0,-5.5e-05,0.0,4.0
100014446.0,0.5,3.5e-05,0.0,4.0
100014448.0,0.5,6.2e-05,0.0,4.0
100014451.0,0.5,-1.7e-05,0.0,4.0
100014451.0,0.5,-1.7e-05,0.0,4.0
100014452.0,0.5,-4.6e-05,0.0,4.0
100014453.0,0.5,-3.4e-05,0.0,4.0
100014455.0,0.5,-3.4e-05,0.0,4.0
100014456.0,0.5,-2.1e-05,0.0,4.0
100014457.0,1.0,2.8e-05,0.0,4.0
100014459.0,1.0,2.1e-05,0.0,4.0
100014460.0,0.5,-1e-06,0.0,4.0
100014462.0,0.5,-1e-06,0.0,4.0
100014463.0,0.5,-1e-06,0.0,4.0
100014464.0,0.5,-5e-05,0.0,0.0
100014465.0,0.5,-5.1e-05,0.0,0.0
100014466.0,0.5,-6e-05,0.0,0.0
100014468.0,1.0,3.3e-05,0.0,0.0
100014469.0,1.0,4.9e-05,0.0,0.0
100014470.0,1.0,5.7e-05,0.0,3.0
100014471.0,1.0,5.5e-05,0.0,3.0
100014472.0,1.0,3.7e-05,0.0,3.0
100014473.0,1.0,-0.005498,0.0,3.0
100014475.0,1.0,-0.020827,0.0,3.0
100014477.0,1.0,-0.034856,0.0,3.0
100014478.0,1.0,-0.049995,0.0,3.0
100014479.0,1.0,-0.058431,0.0,3.0
100014480.0,1.0,-0.057015,0.0,3.0
100014481.0,1.0,-0.049852,0.0,3.0
100014482.0,0.5,-0.031781,0.0,3.0
100014483.0,0.5,-0.016133,0.0,3.0
100014484.0,0.5,-0.006351,0.0,3.0
100014485.0,0.5,-0.006351,0.0,3.0
100014486.0,0.5,-0.00607,0.0,3.0
100014488.0,0.5,-0.00607,0.0,3.0
100014489.0,0.5,-0.012488,0.0,3.0
100014491.0,0.5,-0.035698,0.0,3.0
100014492.0,0.5,-0.043423,0.0,3.0
100014493.0,1.0,-0.049004,0.0,3.0
100014494.0,1.0,-0.041807,0.0,3.0
100014495.0,1.0,-0.030882,0.0,0.0
100014496.0,1.0,-0.020294,0.0,0.0
100014497.0,1.0,-0.01313,0.0,0.0
100014498.0,1.0,-0.010942,0.0,0.0
100014499.0,1.0,-0.018339,0.0,0.0
100014500.0,1.0,-0.024443,0.0,4.0
100014501.0,1.0,-0.024443,0.0,4.0
100014502.0,1.0,-0.032871,0.0,4.0
100014503.0,0.5,-0.037932,0.0,4.0
100014505.0,0.5,-0.037932,0.0,4.0
100014507.0,0.5,-0.031566,0.0,4.0
100014508.0,0.5,-0.035437,0.0,4.0
100014509.0,0.5,-0.041023,0.0,4.0
100014510.0,0.5,-0.050929,0.0,4.0
100014511.0,0.5,-0.059027,0.0,4.0
100014514.0,0.5,-0.068574,0.0,4.0
100014514.0,0.5,-0.068574,0.0,4.0
100014516.0,1.0,-0.075218,0.0,4.0
100014517.0,1.0,-0.068165,0.0,4.0
100014518.0,1.0,-0.055936,0.0,4.0
100014519.0,1.0,-0.030593,0.0,4.0
100014520.0,1.0,-0.030593,0.0,4.0
100014521.0,0.5,-0.026079,0.0,4.0
100014522.0,0.5,-0.029385,0.0,4.0
100014523.0,0.5,-0.038909,0.0,4.0
100014524.0,0.5,-0.051291,0.0,0.0
100014525.0,0.0,-0.062,1.0,0.0
100014526.0,0.0,-0.087419,1.0,0.0
100014527.0,0.0,-0.079773,1.0,0.0
100014528.0,0.0,-0.060441,1.0,3.0
100014529.0,0.0,-0.044445,1.0,3.0
100014530.0,0.0,-0.030643,1.0,3.0
100014532.0,0.0,-0.021994,1.0,3.0
100014533.0,0.0,-0.021994,1.0,3.0
100014534.0,0.5,-0.022864,0.0,3.0
100014535.0,0.5,-0.024779,0.0,3.0
100014536.0,0.5,-0.03142,0.0,3.0
100014537.0,0.5,-0.041118,0.0,3.0
100014538.0,0.5,-0.041118,0.0,3.0
100014539.0,0.5,-0.041591,0.0,3.0
100014541.0,0.5,-0.045279,0.0,3.0
100014540.0,0.5,-0.045279,0.0,3.0
100014542.0,0.5,-0.048112,0.0,3.0
100014543.0,0.5,-0.051876,0.0,3.0
100014544.0,0.5,-0.046789,0.0,3.0
100014545.0,0.5,-0.042776,0.0,3.0
100014546.0,0.5,-0.030019,0.0,0.0
100014547.0,0.5,-0.014682,0.0,0.0
100014548.0,0.5,-0.005071,0.0,0.0
100014549.0,0.5,0.011792,0.0,0.0
100014550.0,0.5,0.013081,0.0,0.0
100014551.0,0.5,0.008968,0.0,2.0
100014552.0,0.5,0.008968,0.0,2.0
100014553.0,0.5,0.003835,0.0,2.0
100014554.0,1.0,0.000765,0.0,2.0
100014555.0,1.0,-0.001716,0.0,2.0
100014556.0,1.0,-0.002704,0.0,2.0
100014557.0,1.0,-0.002824,0.0,2.0
100014558.0,1.0,-0.001858,0.0,2.0
100014559.0,0.5,-0.00131,0.0,2.0
100014560.0,0.5,-0.000187,0.0,2.0
100014561.0,0.5,0.000322,0.0,2.0
100014562.0,0.5,0.000322,0.0,2.0
100014563.0,0.0,0.000752,1.0,2.0
100014564.0,0.0,0.000479,1.0,2.0
100014565.0,0.0,0.00033,1.0,2.0
100014566.0,0.0,9.3e-05,1.0,2.0
100014567.0,0.0,-1e-05,1.0,2.0
100014568.0,0.0,-0.000104,1.0,2.0
100014569.0,0.0,-0.000114,1.0,0.0
100014570.0,0.0,-8.1e-05,1.0,0.0
100014571.0,0.0,-4.8e-05,1.0,0.0
100014572.0,0.5,-6e-06,0.0,0.0
100014573.0,0.5,1.9e-05,0.0,0.0
100014574.0,0.5,1.2e-05,0.0,1.0
100014575.0,0.5,1.2e-05,0.0,1.0
100014576.0,0.5,2.2e-05,0.0,1.0
100014578.0,0.5,2.7e-05,0.0,1.0
100014579.0,0.5,3.4e-05,0.0,1.0
100014580.0,0.5,3.4e-05,0.0,1.0
100014581.0,0.5,2.7e-05,0.0,1.0
100014582.0,0.5,1e-05,0.0,1.0
100014583.0,0.5,-2e-06,0.0,1.0
100014584.0,1.0,-7.6e-05,0.0,1.0
100014585.0,1.0,-4.7e-05,0.0,1.0
100014586.0,1.0,-4.7e-05,0.0,1.0
100014587.0,0.5,1e-06,0.0,1.0
100014588.0,0.5,1e-06,0.0,1.0
100014589.0,0.5,9e-06,0.0,1.0
100014590.0,0.5,-7e-06,0.0,1.0
100014591.0,0.5,-1.3e-05,0.0,1.0
100014592.0,0.5,-1.3e-05,0.0,1.0
100014593.0,0.5,-4.3e-05,0.0,1.0
100014594.0,0.5,1.5e-05,0.0,1.0
100014595.0,0.5,3.4e-05,0.0,1.0
100014597.0,0.5,-1.5e-05,0.0,1.0
100014598.0,0.5,-1.5e-05,0.0,1.0
100014599.0,0.5,-0.000141,0.0,1.0
100014600.0,0.5,-0.000121,0.0,1.0
100014601.0,0.5,-0.000127,0.0,1.0
100014602.0,0.5,-0.000103,0.0,1.0
100014603.0,0.5,-0.000103,0.0,1.0
100014604.0,0.5,-0.000136,0.0,1.0
100014605.0,1.0,-0.000143,0.0,1.0
100014606.0,1.0,-6.2e-05,0.0,1.0
100014607.0,1.0,-0.000127,0.0,1.0
100014608.0,0.5,-0.000158,0.0,1.0
100014610.0,0.5,-0.000124,0.0,1.0
100014611.0,0.5,-0.00015,0.0,1.0
100014612.0,0.5,-6.5e-05,0.0,1.0
100014613.0,0.5,-2.6e-05,0.0,1.0
100014614.0,0.5,6e-05,0.0,1.0
100014615.0,0.5,6e-05,0.0,1.0
100014616.0,0.5,2.8e-05,0.0,1.0
100014617.0,0.5,4.7e-05,0.0,1.0
100014618.0,0.5,7.9e-05,0.0,1.0
100014619.0,0.5,7.9e-05,0.0,1.0
100014620.0,0.5,7.9e-05,0.0,1.0
100014621.0,0.5,7.9e-05,0.0,1.0
100014622.0,0.5,7.9e-05,0.0,1.0
100014623.0,0.5,6.5e-05,0.0,1.0
100014624.0,0.5,-2.7e-05,0.0,1.0
100014625.0,0.5,0.000162,0.0,1.0
100014626.0,0.5,0.000117,0.0,1.0
100014627.0,1.0,4.8e-05,0.0,1.0
100014628.0,1.0,2.9e-05,0.0,1.0
100014629.0,0.5,-5.8e-05,0.0,1.0
100014630.0,0.5,-3.3e-05,0.0,1.0
100014631.0,0.5,-7.2e-05,0.0,1.0
100014632.0,0.5,-7.2e-05,0.0,1.0
100014633.0,0.5,-0.000105,0.0,1.0
100014634.0,0.5,-0.000187,0.0,1.0
100014635.0,0.5,-0.00019,0.0,1.0
100014636.0,0.5,-0.00015,0.0,1.0
100014636.0,0.5,-0.00015,0.0,1.0
100014639.0,0.5,-8.6e-05,0.0,1.0
100014639.0,0.5,-8.6e-05,0.0,1.0
100014640.0,0.5,-7.7e-05,0.0,1.0
100014641.0,1.0,7.8e-05,0.0,1.0
100014642.0,1.0,7.8e-05,0.0,1.0
100014643.0,1.0,7.8e-05,0.0,1.0
100014644.0,0.5,0.0,0.0,1.0
100014645.0,0.5,0.0,0.0,1.0
100014647.0,0.5,-3.1e-05,0.0,1.0
100014648.0,0.5,-4.9e-05,0.0,1.0
100014649.0,0.5,-6.1e-05,0.0,1.0
100014650.0,0.5,-6.1e-05,0.0,1.0
100014651.0,0.5,-0.000113,0.0,1.0
100014652.0,0.5,-8.3e-05,0.0,1.0
100014654.0,0.5,-0.000115,0.0,1.0
100014655.0,0.5,-0.000115,0.0,1.0
100014656.0,0.5,6.9e-05,0.0,1.0
100014657.0,0.5,5.4e-05,0.0,1.0
100014658.0,0.5,7e-05,0.0,1.0
100014659.0,0.5,7e-05,0.0,1.0
100014660.0,0.5,9.9e-05,0.0,1.0
100014661.0,0.5,8.4e-05,0.0,1.0
100014663.0,0.5,2e-05,0.0,1.0
100014663.0,0.5,2e-05,0.0,1.0
100014664.0,0.5,3.4e-05,0.0,1.0
100014665.0,0.5,1.8e-05,0.0,1.0
100014666.0,0.5,7e-06,0.0,1.0
100014667.0,1.0,4.1e-05,0.0,1.0
100014668.0,1.0,4.1e-05,0.0,1.0
100014669.0,1.0,7.7e-05,0.0,1.0
100014670.0,0.5,2.9e-05,0.0,1.0
100014671.0,0.5,9e-06,0.0,1.0
100014672.0,0.5,7.2e-05,0.0,1.0
100014673.0,0.5,7.4e-05,0.0,1.0
100014674.0,0.5,6.1e-05,0.0,1.0
100014675.0,0.5,6.1e-05,0.0,1.0
100014676.0,0.5,4.2e-05,0.0,1.0
100014677.0,0.5,2.1e-05,0.0,1.0
100014678.0,0.5,2.1e-05,0.0,1.0
100014679.0,0.5,3.1e-05,0.0,1.0
100014679.0,0.5,3.1e-05,0.0,1.0
100014681.0,0.5,4.3e-05,0.0,1.0
100014682.0,0.5,7.2e-05,0.0,1.0
100014683.0,0.5,6.1e-05,0.0,1.0
100014684.0,0.5,6.1e-05,0.0,1.0
100014685.0,0.5,-2e-05,0.0,1.0
100014686.0,0.5,-4.2e-05,0.0,1.0
100014687.0,0.5,0.000151,0.0,1.0
100014688.0,0.5,0.000143,0.0,1.0
100014689.0,1.0,-5.1e-05,0.0,1.0
100014690.0,1.0,-1.2e-05,0.0,1.0
100014692.0,0.5,7.9e-05,0.0,1.0
100014693.0,0.5,5.3e-05,0.0,1.0
100014695.0,0.5,5.3e-05,0.0,1.0
100014696.0,0.5,5.3e-05,0.0,1.0
100014697.0,0.5,-5e-06,0.0,1.0
100014698.0,0.5,-5e-06,0.0,1.0
100014699.0,0.5,0.000144,0.0,1.0
100014700.0,0.5,0.000144,0.0,1.0
100014701.0,0.5,-1.9e-05,0.0,1.0
100014702.0,0.5,-4.1e-05,0.0,1.0
100014703.0,0.5,-3.6e-05,0.0,1.0
100014704.0,1.0,3e-06,0.0,1.0
100014706.0,1.0,4.7e-05,0.0,1.0
100014706.0,1.0,4.7e-05,0.0,1.0
100014707.0,0.5,3.3e-05,0.0,1.0
100014708.0,0.5,2.6e-05,0.0,1.0
100014709.0,0.5,9e-06,0.0,1.0
100014710.0,0.5,9e-06,0.0,1.0
100014711.0,0.5,-5.6e-05,0.0,1.0
100014712.0,0.5,3.1e-05,0.0,1.0
100014713.0,0.5,3.1e-05,0.0,1.0
100014715.0,0.5,-2.9e-05,0.0,1.0
100014716.0,0.5,-2.9e-05,0.0,1.0
100014717.0,0.5,-1.4e-05,0.0,1.0
100014718.0,0.5,-1.4e-05,0.0,1.0
100014719.0,0.5,-2e-06,0.0,1.0
100014720.0,0.5,0.000214,0.0,1.0
100014721.0,1.0,0.000155,0.0,1.0
100014722.0,1.0,0.000155,0.0,1.0
100014723.0,0.5,7.4e-05,0.0,1.0
100014724.0,0.5,3.1e-05,0.0,1.0
100014725.0,0.5,1.1e-05,0.0,1.0
100014726.0,0.5,1.3e-05,0.0,1.0
100014727.0,0.5,-4e-06,0.0,1.0
100014728.0,0.5,-2.2e-05,0.0,1.0
100014729.0,0.5,2.8e-05,0.0,1.0
100014730.0,0.5,6.6e-05,0.0,1.0
100014731.0,0.5,-8.6e-05,0.0,1.0
100014732.0,0.5,-4.8e-05,0.0,1.0
100014733.0,0.5,-4.5e-05,0.0,1.0
100014734.0,0.5,5e-06,0.0,1.0
100014735.0,0.5,5e-06,0.0,1.0
100014736.0,0.5,8.5e-05,0.0,1.0
100014738.0,0.5,8.5e-05,0.0,1.0
100014739.0,1.0,8.7e-05,0.0,1.0
100014740.0,1.0,6.8e-05,0.0,1.0
100014741.0,1.0,-8e-06,0.0,1.0
100014742.0,0.5,-3.3e-05,0.0,1.0
100014743.0,0.5,-2.9e-05,0.0,1.0
100014744.0,0.5,-2e-05,0.0,1.0
100014745.0,0.5,-1.9e-05,0.0,1.0
100014746.0,0.5,0.0,0.0,1.0
100014747.0,0.5,-1.5e-05,0.0,1.0
100014748.0,0.5,-1.2e-05,0.0,1.0
100014749.0,0.5,-9e-06,0.0,1.0
100014751.0,0.5,-4e-06,0.0,1.0
100014753.0,0.5,-4.3e-05,0.0,1.0
100014754.0,0.5,-6.3e-05,0.0,1.0
100014755.0,0.5,-6.3e-05,0.0,1.0
100014756.0,0.5,6.5e-05,0.0,1.0
100014757.0,0.5,6.5e-05,0.0,1.0
100014758.0,0.5,6.2e-05,0.0,1.0
100014759.0,0.5,-9e-06,0.0,1.0
100014760.0,0.5,-9e-06,0.0,1.0
100014761.0,0.5,-0.000159,0.0,1.0
100014762.0,1.0,6e-06,0.0,1.0
100014763.0,1.0,-0.000127,0.0,1.0
100014765.0,1.0,-0.000127,0.0,1.0
100014766.0,0.5,-6.1e-05,0.0,1.0
100014767.0,0.5,-6.1e-05,0.0,1.0
100014768.0,0.5,-3.7e-05,0.0,1.0
100014769.0,0.5,-3.3e-05,0.0,1.0
100014770.0,0.5,-1.7e-05,0.0,1.0
100014771.0,0.5,-2.2e-05,0.0,1.0
100014772.0,0.5,-1.8e-05,0.0,1.0
100014773.0,0.5,-3.1e-05,0.0,1.0
100014774.0,0.5,-7.5e-05,0.0,1.0
100014775.0,0.5,-5.3e-05,0.0,1.0
100014776.0,0.5,1.3e-05,0.0,1.0
100014777.0,0.5,3.8e-05,0.0,1.0
100014778.0,0.5,4.5e-05,0.0,1.0
100014779.0,0.5,-8.8e-05,0.0,1.0
100014780.0,0.5,-9.8e-05,0.0,1.0
100014781.0,0.5,-9.3e-05,0.0,1.0
100014782.0,0.5,7.2e-05,0.0,1.0
100014783.0,0.5,-8.4e-05,0.0,1.0
100014784.0,0.5,-8.4e-05,0.0,1.0
100014785.0,1.0,-2.2e-05,0.0,1.0
100014787.0,0.5,-0.000121,0.0,1.0
100014789.0,0.5,-6.9e-05,0.0,1.0
100014790.0,0.5,-5.5e-05,0.0,1.0
100014791.0,0.5,-3.2e-05,0.0,1.0
100014793.0,0.5,-2.3e-05,0.0,1.0
100014794.0,0.5,-2.3e-05,0.0,1.0
100014795.0,0.5,-1.3e-05,0.0,1.0
100014796.0,0.5,-3e-06,0.0,1.0
100014797.0,0.5,-3e-06,0.0,1.0
100014798.0,0.5,-3.8e-05,0.0,1.0
100014799.0,0.5,1.6e-05,0.0,1.0
100014800.0,0.5,-8.1e-05,0.0,1.0
100014801.0,0.5,-8.1e-05,0.0,1.0
100014802.0,0.5,-8.1e-05,0.0,1.0
100014803.0,0.5,-7.1e-05,0.0,1.0
100014804.0,0.5,-4.4e-05,0.0,1.0
100014805.0,0.5,-4.7e-05,0.0,1.0
100014806.0,0.5,-5.1e-05,0.0,1.0
100014808.0,1.0,5.5e-05,0.0,1.0
100014809.0,1.0,5.5e-05,0.0,1.0
100014810.0,1.0,-4.6e-05,0.0,1.0
100014811.0,0.5,-0.000105,0.0,1.0
100014814.0,0.5,-6.5e-05,0.0,1.0
100014815.0,0.5,-6.5e-05,0.0,1.0
100014816.0,0.5,-3.5e-05,0.0,1.0
100014817.0,0.5,-3.5e-05,0.0,1.0
100014818.0,0.5,-2.8e-05,0.0,1.0
100014819.0,0.5,-2.8e-05,0.0,1.0
100014820.0,0.5,3e-06,0.0,1.0
100014821.0,0.5,7.1e-05,0.0,1.0
100014822.0,0.5,5.5e-05,0.0,1.0
100014824.0,0.5,-4.4e-05,0.0,1.0
100014826.0,0.5,7e-05,0.0,1.0
100014827.0,0.5,7e-05,0.0,1.0
100014828.0,0.5,-3.6e-05,0.0,1.0
100014830.0,1.0,0.000139,0.0,1.0
100014831.0,0.5,-6.9e-05,0.0,1.0
100014832.0,0.5,-6.7e-05,0.0,1.0
100014833.0,0.5,-6.7e-05,0.0,1.0
100014835.0,0.5,-3.4e-05,0.0,1.0
100014834.0,0.5,-3.4e-05,0.0,1.0
100014836.0,0.5,-1.8e-05,0.0,1.0
100014837.0,0.5,-7.5e-05,0.0,1.0
100014838.0,0.5,5e-06,0.0,1.0
100014839.0,0.5,5e-06,0.0,1.0
100014841.0,0.5,6e-06,0.0,1.0
100014842.0,0.5,-9.1e-05,0.0,1.0
100014843.0,0.5,-0.0001,0.0,1.0
100014844.0,0.5,-6e-06,0.0,1.0
100014845.0,0.5,-3e-06,0.0,1.0
100014846.0,1.0,2e-05,0.0,1.0
100014847.0,1.0,2e-05,0.0,1.0
100014848.0,0.5,-5.2e-05,0.0,1.0
100014849.0,0.5,-3.5e-05,0.0,1.0
100014850.0,0.5,-3.7e-05,0.0,1.0
100014851.0,0.5,-2.3e-05,0.0,1.0
100014852.0,0.5,2.3e-05,0.0,1.0
100014853.0,0.5,5.7e-05,0.0,1.0
100014855.0,0.5,-8e-05,0.0,1.0
100014856.0,0.5,-7e-05,0.0,1.0
100014858.0,0.5,-7e-05,0.0,1.0
100014859.0,0.5,-0.000124,0.0,1.0
100014860.0,0.5,-9.8e-05,0.0,1.0
100014861.0,1.0,6.1e-05,0.0,1.0
100014862.0,1.0,-4e-06,0.0,1.0
100014863.0,0.5,-5.3e-05,0.0,1.0
100014864.0,0.5,-6.4e-05,0.0,1.0
100014865.0,0.5,-5.5e-05,0.0,1.0
100014867.0,0.5,-4.8e-05,0.0,1.0
100014868.0,0.5,-4.3e-05,0.0,1.0
100014870.0,0.5,-4.3e-05,0.0,1.0
100014871.0,0.5,-1.4e-05,0.0,1.0
100014872.0,0.5,-1.8e-05,0.0,1.0
100014873.0,0.5,-2.5e-05,0.0,1.0
100014874.0,0.5,2.9e-05,0.0,1.0
100014875.0,0.5,-4.2e-05,0.0,1.0
100014877.0,0.5,-4.9e-05,0.0,1.0
100014878.0,0.5,-4.7e-05,0.0,1.0
100014879.0,0.5,-4.7e-05,0.0,1.0
100014880.0,0.5,-4.7e-05,0.0,1.0
100014881.0,0.5,5.3e-05,0.0,1.0
100014882.0,0.5,-0.000127,0.0,1.0
100014883.0,0.5,4.5e-05,0.0,1.0
100014885.0,0.5,4.5e-05,0.0,1.0
100014886.0,0.5,4.5e-05,0.0,1.0
100014887.0,0.5,2e-06,0.0,1.0
100014888.0,0.5,3e-06,0.0,1.0
100014889.0,0.5,-1.4e-05,0.0,1.0
100014891.0,0.5,-4e-05,0.0,1.0
100014894.0,0.5,-6.5e-05,0.0,1.0
100014895.0,0.5,-8e-05,0.0,1.0
100014896.0,0.5,-8.1e-05,0.0,1.0
100014897.0,0.5,-5.4e-05,0.0,1.0
100014899.0,0.5,-3.1e-05,0.0,1.0
100014900.0,0.5,-6.6e-05,0.0,1.0
100014901.0,1.0,-6e-05,0.0,1.0
100014902.0,1.0,0.000113,0.0,1.0
100014903.0,1.0,6.5e-05,0.0,1.0
100014904.0,0.5,1.1e-05,0.0,1.0
100014905.0,0.5,7e-06,0.0,1.0
100014906.0,0.5,7e-06,0.0,1.0
100014907.0,0.5,-1e-05,0.0,1.0
